slug,label,street_view_url,latitude,longitude,desactivar,status,last_downloaded_at,last_error
paroissien-2186-029-029-007,Paroissien 2186,"https://www.google.com/maps/@-34.54549112921835,-58.46756147941769,3a,75y,140.92h,90t/data=!3m6!1e1!3m4!1sjc0KI65rROSW63dDLcnGvw!2e0!7i16384!8i8192",-34.54565214,-58.46740273,,done,2026-07-28T01:56:59.643Z,
guevara-1119-049-159-018,Guevara 1119,"https://www.google.com/maps/@-34.58404968450424,-58.45951407507016,3a,75y,357.21h,90t/data=!3m6!1e1!3m4!1sOz2BQQjWJ6EpBqCyVPKhiQ!2e0!7i16384!8i8192",-34.58382914,-58.45952712,,done,2026-07-28T01:57:01.389Z,
cuenca-1485-067-007-015,Cuenca 1485,"https://www.google.com/maps/@-34.61664996810985,-58.48267542244881,3a,75y,62.43h,90t/data=!3m6!1e1!3m4!1sIvKscs1myf81ew4F9USC_w!2e0!7i16384!8i8192",-34.61653727,-58.48241319,,done,2026-07-28T01:57:03.170Z,
argerich-702-065-017-027,Argerich 702,"https://www.google.com/maps/@-34.62465434409275,-58.47439459888908,3a,75y,351.04h,90t/data=!3m6!1e1!3m4!1sS_oSiw9OXl58OmXMrNygNg!2e0!7i16384!8i8192",-34.62451809,-58.47442069,,done,2026-07-28T01:57:06.426Z,
portela-1009-054-196-001,Portela 1009,"https://www.google.com/maps/@-34.6435286459341,-58.46657478670793,3a,75y,231.16h,90t/data=!3m6!1e1!3m4!1sJg2yraKEffi5HKTM-vts4A!2e0!7i16384!8i8192",-34.64362792,-58.46672467,,done,2026-07-28T01:57:08.335Z,
severo-garcia-grande-de-zequeira-6941-074-058-035,Severo Garcia Grande de Zequeira 6941,"https://www.google.com/maps/@-34.65635077146048,-58.51164322747918,3a,75y,316.05h,90t/data=!3m6!1e1!3m4!1sMd5wzKPuyc2RhjyRpceMGg!2e0!7i16384!8i8192",-34.65620195,-58.51181764,,done,2026-07-28T01:57:10.040Z,
donado-3250-053-085-032,Donado 3250,"https://www.google.com/maps/@-34.56268251921925,-58.48329386829113,3a,75y,230.73h,90t/data=!3m6!1e1!3m4!1szJCVcEJ_DAfD6uvjFPzY2A!2e0!7i16384!8i8192",-34.5628213,-58.48349998,,done,2026-07-28T01:57:12.662Z,
helguera-3625-071-027-012,Helguera 3625,"https://www.google.com/maps/@-34.59565797979308,-58.49777915773161,3a,75y,50.07h,90t/data=!3m6!1e1!3m4!1sOwqvG1yorhvtdfjjuKdqmQ!2e0!7i16384!8i8192",-34.5955475,-58.49761879,,done,2026-07-28T01:57:14.304Z,
lugones-3156-053-056-031,Lugones 3156,"https://www.google.com/maps/@-34.56494282816087,-58.48504806650482,3a,75y,229.78h,90t/data=!3m6!1e1!3m4!1s1TcP-ocZ3JYGrFARjz07zQ!2e0!7i16384!8i8192",-34.56506873,-58.48522889,,done,2026-07-28T01:57:16.593Z,
donado-3240-053-085-031,Donado 3240,"https://www.google.com/maps/@-34.56276331323937,-58.48323235465,3a,75y,235.0h,90t/data=!3m6!1e1!3m4!1seYeHDXZLT9KkKUFL51uHjg!2e0!7i16384!8i8192",-34.56288061,-58.48343579,,done,2026-07-28T01:57:19.481Z,
cucha-cucha-834-057-113-029,Cucha Cucha 834,"https://www.google.com/maps/@-34.61247543038076,-58.44827634124608,3a,75y,248.43h,90t/data=!3m6!1e1!3m4!1sJpVQuE-rajgAQmStfxS97Q!2e0!7i16384!8i8192",-34.61253716,-58.44846608,,done,2026-07-28T01:57:20.289Z,
lisboa-611-093-110-024,Lisboa 611,"https://www.google.com/maps/@-34.63035904467742,-58.51969620534847,3a,75y,66.57h,90t/data=!3m6!1e1!3m4!1srGA_mGrqc3KyYU_TjB76Rg!2e0!7i16384!8i8192",-34.63027339,-58.51945599,,done,2026-07-28T01:57:22.074Z,
moliere-932-091-074-033,Moliere 932,"https://www.google.com/maps/@-34.63045104181489,-58.50749272010807,3a,75y,223.63h,90t/data=!3m6!1e1!3m4!1sd-FfCr9B1Hz635ZgtcXyuQ!2e0!7i16384!8i8192",-34.63062016,-58.50768868,,done,2026-07-28T01:57:24.477Z,
cosquin-4617-080-036-039,Cosquin 4617,"https://www.google.com/maps/@-34.68447964211665,-58.47775106406355,3a,75y,234.09h,90t/data=!3m6!1e1!3m4!1srV3632RlDV7I-fXjsjYYVw!2e0!7i16384!8i8192",-34.68458498,-58.47792799,,done,2026-07-28T01:57:26.345Z,
moron-3560-077-127-004,Moron 3560,"https://www.google.com/maps/@-34.62619103993974,-58.48025002818947,3a,75y,161.75h,90t/data=!3m6!1e1!3m4!1sFzNkMevE9UDJGNcJm9GQTA!2e0!7i16384!8i8192",-34.6263804,-58.48017414,,done,2026-07-28T01:57:29.298Z,
cnel-av-esteban-bonorino-3290-046-085-022,Cnel. Av. Esteban Bonorino 3290,"https://www.google.com/maps/@-34.65768066069279,-58.42787215301129,3a,75y,307.84h,90t/data=!3m6!1e1!3m4!1sFlTjmPdberEYGDTTvAidaw!2e0!7i16384!8i8192",-34.65761019,-58.42798243,,done,2026-07-28T01:57:31.143Z,
cochrane-3468-083-207-009,Cochrane 3468,"https://www.google.com/maps/@-34.58452973932913,-58.51559029193329,3a,75y,140.76h,90t/data=!3m6!1e1!3m4!1sacgCNWXMNTr0ndKqJTIkVw!2e0!7i16384!8i8192",-34.58478688,-58.51533515,,done,2026-07-28T01:57:32.428Z,
jose-de-maturana-4809-087-061-031,Jose de Maturana 4809,"https://www.google.com/maps/@-34.61792306154749,-58.50858138043103,3a,75y,324.07h,90t/data=!3m6!1e1!3m4!1suU1HY9fJMjh5rDn3TIujGg!2e0!7i16384!8i8192",-34.61777598,-58.50871089,,done,2026-07-28T01:57:33.474Z,
vilela-3047-043-117-016,Vilela 3047,"https://www.google.com/maps/@-34.54811920855686,-58.47646858218461,3a,75y,341.6h,90t/data=!3m6!1e1!3m4!1sOitHkHwBiYTU0-1OfFa6cw!2e0!7i16384!8i8192",-34.54796097,-58.4765325,,done,2026-07-28T01:57:34.218Z,
bahia-blanca-1418-079-054-031,Bahia Blanca 1418,"https://www.google.com/maps/@-34.62083966596684,-58.48952774110654,3a,75y,233.6h,90t/data=!3m6!1e1!3m4!1sNN0dEs4RYC_XddBsC5U4Iw!2e0!7i16384!8i8192",-34.62097738,-58.48975469,,done,2026-07-28T01:57:36.601Z,
fitz-roy-1829-035-044-016,Fitz Roy 1829,"https://www.google.com/maps/@-34.58311467153275,-58.43513766883826,3a,75y,132.6h,90t/data=!3m6!1e1!3m4!1s_H7WdnkMu856FvhmkHhtjw!2e0!7i16384!8i8192",-34.58326057,-58.43494498,,error,,Image request failed: HTTP 400
habana-2151-073-083-020,Habana 2151,"https://www.google.com/maps/@-34.58394107640861,-58.49092530083575,3a,75y,313.3h,90t/data=!3m6!1e1!3m4!1sd5uILm6y7_9HJW2kheQONA!2e0!7i16384!8i8192",-34.58376948,-58.49114649,,done,2026-07-28T01:57:40.383Z,
murguiondo-1875-076-159-026,Murguiondo 1875,"https://www.google.com/maps/@-34.65619284863327,-58.50212408132073,3a,75y,224.05h,90t/data=!3m6!1e1!3m4!1s0s3t1wd_jWIGDI_9nOyd1A!2e0!7i16384!8i8192",-34.65632661,-58.50228141,,done,2026-07-28T01:57:43.052Z,
ezeiza-2902-075-029-011,Ezeiza 2902,"https://www.google.com/maps/@-34.57686018391054,-58.5107381644407,3a,75y,243.09h,90t/data=!3m6!1e1!3m4!1sQagOYv3XReue-Wad23nsvQ!2e0!7i16384!8i8192",-34.57692383,-58.51089044,,done,2026-07-28T01:57:45.546Z,
bazurco-3151-075-006-031,Bazurco 3151,"https://www.google.com/maps/@-34.5828153232375,-58.51055514822586,3a,75y,326.09h,90t/data=!3m6!1e1!3m4!1sJW7eyDrva5_U37ANsEmo7g!2e0!7i16384!8i8192",-34.58256046,-58.51076327,,done,2026-07-28T01:57:47.688Z,
lanus-3060-048-045-003,Lanus 3060,"https://www.google.com/maps/@-34.63954137634494,-58.46489160927675,3a,75y,140.35h,90t/data=!3m6!1e1!3m4!1sM5kmQV_Of6I_-LCmVvFi2A!2e0!7i16384!8i8192",-34.63963629,-58.46479601,,done,2026-07-28T01:57:49.319Z,
garcia-del-rio-4685-055-151-017,Garcia del Rio 4685,"https://www.google.com/maps/@-34.5571527297023,-58.4906436788517,3a,75y,327.22h,90t/data=!3m6!1e1!3m4!1sm2fo4k8t8T8qbZw-DXmf2A!2e0!7i16384!8i8192",-34.55702903,-58.49074041,,done,2026-07-28T01:57:49.892Z,
bauness-931-061-029-016,Bauness 931,"https://www.google.com/maps/@-34.58955688746982,-58.47446725954716,3a,75y,54.56h,90t/data=!3m6!1e1!3m4!1sSG8YjWvZl6OYZHIT7T50FA!2e0!7i16384!8i8192",-34.58941663,-58.47422784,,done,2026-07-28T01:57:51.932Z,
benito-juarez-3279-087-095-024,Benito Juarez 3279,"https://www.google.com/maps/@-34.61015564570179,-58.51374455247434,3a,75y,57.29h,90t/data=!3m6!1e1!3m4!1szhbTOrVtC5ocLKXQjIVqwQ!2e0!7i16384!8i8192",-34.61006587,-58.51357474,,done,2026-07-28T01:57:53.366Z,
elcano-av-4033-049-147-036,Elcano Av. 4033,"https://www.google.com/maps/@-34.58336844504984,-58.46058189579241,3a,75y,269.08h,90t/data=!3m6!1e1!3m4!1s4U6ZZfwRcMy2_48YpK1zqw!2e0!7i16384!8i8192",-34.58337254,-58.46089329,,done,2026-07-28T01:57:55.363Z,
holmberg-2749-053-102-017,Holmberg 2749,"https://www.google.com/maps/@-34.56666179362334,-58.47923700105805,3a,75y,57.12h,90t/data=!3m6!1e1!3m4!1svws1xzrCnP4II2V1DiEerg!2e0!7i16384!8i8192",-34.56651695,-58.47896494,,done,2026-07-28T01:57:58.205Z,
basualdo-508-060-092-009,Basualdo 508,"https://www.google.com/maps/@-34.64310090141365,-58.50081936698788,3a,75y,40.0h,90t/data=!3m6!1e1!3m4!1sMp-co3Y2H1KABpzDDykRng!2e0!7i16384!8i8192",-34.64298238,-58.50069849,,done,2026-07-28T01:57:58.783Z,
guamini-1168-072-046-030,Guamini 1168,"https://www.google.com/maps/@-34.65224019728996,-58.52283679194518,3a,75y,31.64h,90t/data=!3m6!1e1!3m4!1sTnuIxqmTrE54FdeBKlIYEw!2e0!7i16384!8i8192",-34.65204253,-58.52268874,,done,2026-07-28T01:58:00.263Z,
irala-261-008-070-026,Irala 261,"https://www.google.com/maps/@-34.63116145780079,-58.36821953179125,3a,75y,255.52h,90t/data=!3m6!1e1!3m4!1sgIlZZOuBJWssBFV0TWKIDQ!2e0!7i16384!8i8192",-34.63121724,-58.36848208,,done,2026-07-28T02:01:45.620Z,
campillo-2716-061-032-002,Campillo 2716,"https://www.google.com/maps/@-34.58723735482774,-58.47494887716017,3a,75y,132.61h,90t/data=!3m6!1e1!3m4!1sxCCqsG3Qxxkg8XGGU0RGvA!2e0!7i16384!8i8192",-34.58740614,-58.47472602,,done,2026-07-28T01:58:01.987Z,
hamburgo-3183-061-117-013,Hamburgo 3183,"https://www.google.com/maps/@-34.58633429263006,-58.48305417438843,3a,75y,322.6h,90t/data=!3m6!1e1!3m4!1sG6mSktxD0aXBmR9t47yAGQ!2e0!7i16384!8i8192",-34.5862157,-58.4831643,,done,2026-07-28T01:58:03.289Z,
elpidio-gonzalez-5298-091-105-011,Elpidio Gonzalez 5298,"https://www.google.com/maps/@-34.6275131066588,-58.50913930976876,3a,75y,138.25h,90t/data=!3m6!1e1!3m4!1sPcLE8mOjf4qYHwUJlGyDkg!2e0!7i16384!8i8192",-34.6276241,-58.50901891,,done,2026-07-28T01:58:05.173Z,
joaquin-v-gonzalez-554-077-111-031,Joaquin V. Gonzalez 554,"https://www.google.com/maps/@-34.62704290601345,-58.48170410849175,3a,75y,238.59h,90t/data=!3m6!1e1!3m4!1sQFOQFl3MQ4CpaWQRrwPx3Q!2e0!7i16384!8i8192",-34.62713438,-58.48188612,,done,2026-07-28T01:58:08.454Z,
alcaraz-5950-091-032-004,Alcaraz 5950,"https://www.google.com/maps/@-34.63044216871646,-58.51596540475277,3a,75y,135.98h,90t/data=!3m6!1e1!3m4!1sy_jnEKfXGoDUCqaHgVYe2A!2e0!7i16384!8i8192",-34.63064025,-58.51573274,,done,2026-07-28T01:58:09.914Z,
gral-rivas-2681-069-046-024,Gral. Rivas 2681,"https://www.google.com/maps/@-34.60267372437176,-58.48497810020539,3a,75y,312.16h,90t/data=!3m6!1e1!3m4!1stOV_YW1xWTlAvfpOcSdryA!2e0!7i16384!8i8192",-34.60255863,-58.48513255,,done,2026-07-28T01:58:12.865Z,
cuenca-1015-067-002-019,Cuenca 1015,"https://www.google.com/maps/@-34.62126055366192,-58.47899095539612,3a,75y,70.52h,90t/data=!3m6!1e1!3m4!1sHaPHnVK0vjFPM-DbeQ3Psg!2e0!7i16384!8i8192",-34.62120956,-58.47881575,,done,2026-07-28T01:58:15.229Z,
juan-bautista-av-alberdi-6026-076-164-003,Juan Bautista Av. Alberdi 6026,"https://www.google.com/maps/@-34.65337065590423,-58.50423168114758,3a,75y,132.44h,90t/data=!3m6!1e1!3m4!1sWs5OvXvNxz5I3mIjNgdmqw!2e0!7i16384!8i8192",-34.65355809,-58.50398253,,done,2026-07-28T01:58:18.304Z,
monte-7140-076-045-004,Monte 7140,"https://www.google.com/maps/@-34.67117572997206,-58.50005477571892,3a,75y,134.12h,90t/data=!3m6!1e1!3m4!1sF2GxsNvFl-tYFE-FM7yJXw!2e0!7i16384!8i8192",-34.67132576,-58.49986666,,done,2026-07-28T01:58:19.689Z,
jose-p-t-batlle-y-ordonez-6201-080-055-032,Jose P.t. Batlle y Ordoñez 6201,"https://www.google.com/maps/@-34.68180786362769,-58.4779371645283,3a,75y,237.41h,90t/data=!3m6!1e1!3m4!1sfao_3C0Wbis-vSTvdtAG5w!2e0!7i16384!8i8192",-34.68188599,-58.47808579,,done,2026-07-28T01:58:21.430Z,
oliden-1966-076-175-010,Oliden 1966,"https://www.google.com/maps/@-34.65695668274549,-58.49929045096395,3a,75y,51.95h,90t/data=!3m6!1e1!3m4!1sd2oJk8DEAS0xNd316q_OMg!2e0!7i16384!8i8192",-34.65681862,-58.49907598,,done,2026-07-28T01:58:23.856Z,
bernaldes-1106-085-055-018,Bernaldes 1106,"https://www.google.com/maps/@-34.62768463900692,-58.49797156482965,3a,75y,235.88h,90t/data=!3m6!1e1!3m4!1stgKRin7w2iHyhmLjvYVTEQ!2e0!7i16384!8i8192",-34.62776204,-58.49811036,,done,2026-07-28T01:58:25.358Z,
plaza-3575-053-128-009,Plaza 3575,"https://www.google.com/maps/@-34.55794878025448,-58.48415706673192,3a,75y,71.86h,90t/data=!3m6!1e1!3m4!1sgScXqJonAGNxfP0bRkPz7A!2e0!7i16384!8i8192",-34.55789193,-58.48394637,,done,2026-07-28T01:58:27.948Z,
tres-arroyos-3260-079-135-008,Tres Arroyos 3260,"https://www.google.com/maps/@-34.61985144635845,-58.48123021691256,3a,75y,141.16h,90t/data=!3m6!1e1!3m4!1sXEdFqwrWxAWjUW7N_czwCA!2e0!7i16384!8i8192",-34.62008349,-58.48100314,,done,2026-07-28T01:58:29.811Z,
moron-3546-077-127-003,Moron 3546,"https://www.google.com/maps/@-34.6261593140559,-58.48013249323317,3a,75y,176.91h,90t/data=!3m6!1e1!3m4!1stCBcJtQBqcQwmO5bvQLuDw!2e0!7i16384!8i8192",-34.62631377,-58.48012235,,done,2026-07-28T01:58:32.695Z,
jose-pascual-tamborini-4054-053-125-006,Jose Pascual Tamborini 4054,"https://www.google.com/maps/@-34.5612146349494,-58.48126559099112,3a,75y,146.32h,90t/data=!3m6!1e1!3m4!1sHTdazmLj6lSCcAOFEH-25g!2e0!7i16384!8i8192",-34.56143648,-58.48108604,,done,2026-07-28T01:58:35.065Z,
gral-cesar-diaz-4717-085-067-030,Gral. Cesar Diaz 4717,"https://www.google.com/maps/@-34.62699055662305,-58.49699140739411,3a,75y,306.23h,90t/data=!3m6!1e1!3m4!1s8Jk9OKQvKKV_JS1qGfUKkg!2e0!7i16384!8i8192",-34.62687314,-58.49718619,,done,2026-07-28T01:58:36.055Z,
baldomero-fernandez-moreno-3239-048-015-029,Baldomero Fernandez Moreno 3239,"https://www.google.com/maps/@-34.64239415858817,-58.46510216844489,3a,75y,313.43h,90t/data=!3m6!1e1!3m4!1sHnRplpimuksqNYYRDyS_2Q!2e0!7i16384!8i8192",-34.64224588,-58.46529258,,done,2026-07-28T01:58:37.850Z,
superi-4823-043-066-016,Superi 4823,"https://www.google.com/maps/@-34.54467044874083,-58.48490055354728,3a,75y,324.22h,90t/data=!3m6!1e1!3m4!1sy3C6vxqcDzVmUn551lf2sg!2e0!7i16384!8i8192",-34.54453889,-58.48501567,,done,2026-07-28T01:58:38.196Z,
alberto-williams-6088-055-006-001,Alberto Williams 6088,"https://www.google.com/maps/@-34.56443237838153,-58.50475560238848,3a,75y,135.6h,90t/data=!3m6!1e1!3m4!1snL22xqeiDvfEDv6x_jtPRQ!2e0!7i16384!8i8192",-34.56454753,-58.50461867,,done,2026-07-28T01:58:39.297Z,
heredia-985-049-135-002,Heredia 985,"https://www.google.com/maps/@-34.58204946548113,-58.46336648250308,3a,75y,91.0h,90t/data=!3m6!1e1!3m4!1s0Vav61HaWYE2YSy9Q0KejQ!2e0!7i16384!8i8192",-34.58205241,-58.46316253,,done,2026-07-28T01:58:41.535Z,
emilio-av-castro-5877-060-019-012,Emilio Av. Castro 5877,"https://www.google.com/maps/@-34.64709680197308,-58.50502531992647,3a,75y,339.42h,90t/data=!3m6!1e1!3m4!1sVGIl-zIAe7w1bXSkrHL7HA!2e0!7i16384!8i8192",-34.64692497,-58.50510374,,done,2026-07-28T01:58:45.029Z,
nazca-av-377-065-033-007,Nazca Av. 377,"https://www.google.com/maps/@-34.62777417073616,-58.4709620887206,3a,75y,62.79h,90t/data=!3m6!1e1!3m4!1sOFjXcdlsMHkgQxa-oo30Gg!2e0!7i16384!8i8192",-34.62763061,-58.47062279,,done,2026-07-28T01:58:49.424Z,
lavoisier-3558-063-041-035,Lavoisier 3558,"https://www.google.com/maps/@-34.56738513745989,-58.50285408991857,3a,75y,246.9h,90t/data=!3m6!1e1!3m4!1sHDbCdkcteMdpeyYQwH9gyA!2e0!7i16384!8i8192",-34.56747542,-58.50311109,,done,2026-07-28T01:58:50.938Z,
felipe-vallese-1375-057-071-019,Felipe Vallese 1375,"https://www.google.com/maps/@-34.61627897004043,-58.45400160259429,3a,75y,345.12h,90t/data=!3m6!1e1!3m4!1s3ngSR0AfdhH1X0NoucT6dA!2e0!7i16384!8i8192",-34.61612926,-58.45404992,,done,2026-07-28T01:58:52.660Z,
condarco-5721-075-064-024,Condarco 5721,"https://www.google.com/maps/@-34.57685767900922,-58.50717889990993,3a,75y,41.02h,90t/data=!3m6!1e1!3m4!1sJn3SKb3FlHsrUbDRrh0p2g!2e0!7i16384!8i8192",-34.57675984,-58.50707553,,done,2026-07-28T01:58:54.356Z,
hidalgo-1534-047-074-025,Hidalgo 1534,"https://www.google.com/maps/@-34.60321329609521,-58.44464802867731,3a,75y,230.29h,90t/data=!3m6!1e1!3m4!1s0trHXy4q9Mx58tVVSwQlRg!2e0!7i16384!8i8192",-34.60335801,-58.4448597,,done,2026-07-28T01:58:56.941Z,
felipe-vallese-3518-077-128-002,Felipe Vallese 3518,"https://www.google.com/maps/@-34.62514424138203,-58.48054112158359,3a,75y,154.54h,90t/data=!3m6!1e1!3m4!1sXJ7Ir3DnI487QfNkHSt7TA!2e0!7i16384!8i8192",-34.62529329,-58.48045487,,done,2026-07-28T01:58:59.189Z,
la-rioja-916-030-075-013,La Rioja 916,"https://www.google.com/maps/@-34.62116842554011,-58.40751959111151,3a,75y,68.68h,90t/data=!3m6!1e1!3m4!1sYPewCQ0LpUn_pPSzuP4KGg!2e0!7i16384!8i8192",-34.62109681,-58.40729661,,done,2026-07-28T01:59:02.187Z,
zabala-3338-037-037-005,Zabala 3338,"https://www.google.com/maps/@-34.5766987152685,-58.45592843771389,3a,75y,124.94h,90t/data=!3m6!1e1!3m4!1sntAW0mEAAUhy-NpxWsj8zg!2e0!7i16384!8i8192",-34.57679599,-58.45575931,,done,2026-07-28T01:59:03.825Z,
araujo-579-060-072-032,Araujo 579,"https://www.google.com/maps/@-34.64333549438859,-58.50215257745096,3a,75y,208.75h,90t/data=!3m6!1e1!3m4!1sc8xczDGTJxZcWkl67szI9w!2e0!7i16384!8i8192",-34.64349656,-58.50225997,,done,2026-07-28T01:59:05.730Z,
miller-3690-055-120-018,Miller 3690,"https://www.google.com/maps/@-34.55951707285035,-58.49064071624786,3a,75y,246.82h,90t/data=!3m6!1e1!3m4!1souMHymwjgmXSL7jbE5qmnQ!2e0!7i16384!8i8192",-34.55960667,-58.49089475,,done,2026-07-28T01:59:08.173Z,
dr-juan-f-aranguren-4676-077-037-005,Dr. Juan F. Aranguren 4676,"https://www.google.com/maps/@-34.63163662408073,-58.49294433808291,3a,75y,154.0h,90t/data=!3m6!1e1!3m4!1sv_gDXYpIWlhzmZ93TdLgkw!2e0!7i16384!8i8192",-34.63185661,-58.49281397,,done,2026-07-28T01:59:10.379Z,
cuenca-1008-079-114-002,Cuenca 1008,"https://www.google.com/maps/@-34.62126055366192,-58.47899095539612,3a,75y,221.79h,90t/data=!3m6!1e1!3m4!1sHaPHnVK0vjFPM-DbeQ3Psg!2e0!7i16384!8i8192",-34.62137418,-58.47911438,,done,2026-07-28T01:59:12.709Z,
pico-2111-029-038-021,Pico 2111,"https://www.google.com/maps/@-34.53928521081158,-58.47148794898513,3a,75y,322.99h,90t/data=!3m6!1e1!3m4!1szyJiFqYmm8dtE3qZ2ha8Xg!2e0!7i16384!8i8192",-34.53915879,-58.47160362,,done,2026-07-28T01:59:13.404Z,
pola-2731-064-025-041,Pola 2731,"https://www.google.com/maps/@-34.66312490452513,-58.48342377893625,3a,75y,222.07h,90t/data=!3m6!1e1!3m4!1sGzgIIEC5iqKmUKsoyz9GYA!2e0!7i16384!8i8192",-34.66327282,-58.4835861,,done,2026-07-28T01:59:15.150Z,
campos-salles-1712-027-074-002,Campos Salles 1712,"https://www.google.com/maps/@-34.5483195065221,-58.45844669986776,3a,75y,141.23h,90t/data=!3m6!1e1!3m4!1sAo4qUvynmQXOINJNqToFVQ!2e0!7i16384!8i8192",-34.54844559,-58.45832374,,done,2026-07-28T01:59:17.602Z,
conde-969-037-072-029,Conde 969,"https://www.google.com/maps/@-34.57639591116934,-58.45277417676994,3a,75y,25.35h,90t/data=!3m6!1e1!3m4!1skqW1qpHKHSWcOzeBCueZEw!2e0!7i16384!8i8192",-34.57624807,-58.45268909,,done,2026-07-28T01:59:19.757Z,
cuenca-5441-075-006-021,Cuenca 5441,"https://www.google.com/maps/@-34.58287805111082,-58.5114797316936,3a,75y,49.02h,90t/data=!3m6!1e1!3m4!1sOgvnx3E7BJ5aOwjRHyNyOQ!2e0!7i16384!8i8192",-34.58269337,-58.5112215,,done,2026-07-28T01:59:21.459Z,
guevara-1187-049-159-012,Guevara 1187,"https://www.google.com/maps/@-34.58403797392291,-58.46017647467758,3a,75y,16.35h,90t/data=!3m6!1e1!3m4!1syXlzGBexNYoloeQzFLmypw!2e0!7i16384!8i8192",-34.58387421,-58.46011812,,done,2026-07-28T01:59:23.572Z,
itaqui-6360-082-053-014,Itaqui 6360,"https://www.google.com/maps/@-34.68744860952244,-58.47298452078059,3a,75y,124.69h,90t/data=!3m6!1e1!3m4!1sT2FYuNrQ5eXEmDJOpIgKAg!2e0!7i16384!8i8192",-34.68757923,-58.47275501,,done,2026-07-28T01:59:25.112Z,
armenia-1679-019-049-014,Armenia 1679,"https://www.google.com/maps/@-34.58957034571206,-58.42752275802585,3a,75y,132.18h,90t/data=!3m6!1e1!3m4!1szJArkzDcZpv34bm0PajMmg!2e0!7i16384!8i8192",-34.58972165,-58.42731992,,done,2026-07-28T01:59:28.333Z,
azara-1417-010-029-030,Azara 1417,"https://www.google.com/maps/@-34.6453141612341,-58.36995281125004,3a,75y,262.26h,90t/data=!3m6!1e1!3m4!1s_MwWPWpYKgjLlD-ba82QHQ!2e0!7i16384!8i8192",-34.64534079,-58.37019094,,done,2026-07-28T01:59:29.551Z,
helguera-2218-069-002-002,Helguera 2218,"https://www.google.com/maps/@-34.60890378395855,-58.48708355556972,3a,75y,238.71h,90t/data=!3m6!1e1!3m4!1sechS6Kqd__Fy4Aq2RKTBBg!2e0!7i16384!8i8192",-34.60903084,-58.48733754,,done,2026-07-28T01:59:30.232Z,
alvarez-jonte-av-4820-085-042-002,Alvarez Jonte Av. 4820,"https://www.google.com/maps/@-34.61996120027293,-58.50618358747499,3a,75y,157.43h,90t/data=!3m6!1e1!3m4!1sFnsBgqqQACZf55yrOh8c6Q!2e0!7i16384!8i8192",-34.62013407,-58.50609627,,error,,Image request failed: HTTP 400
andonaegui-1277-061-056-011,Andonaegui 1277,"https://www.google.com/maps/@-34.58737837406081,-58.47950718141052,3a,75y,50.7h,90t/data=!3m6!1e1!3m4!1sJkQ5151190IoOosylTd9Sw!2e0!7i16384!8i8192",-34.58724424,-58.47930811,,done,2026-07-28T01:59:32.633Z,
chivilcoy-2730-081-047-019,Chivilcoy 2730,"https://www.google.com/maps/@-34.60851175086147,-58.50408510214608,3a,75y,220.75h,90t/data=!3m6!1e1!3m4!1s7jfPTTNgM1qajE_x8mCMNA!2e0!7i16384!8i8192",-34.60865073,-58.50423058,,done,2026-07-28T01:59:34.707Z,
avellaneda-123-045-130-014,Avellaneda 123,"https://www.google.com/maps/@-34.61166596240393,-58.43208587811278,3a,75y,338.7h,90t/data=!3m6!1e1!3m4!1snaZyxmurV6xE9XlorHdbpw!2e0!7i16384!8i8192",-34.61146173,-58.43218263,,done,2026-07-28T01:59:35.466Z,
pedro-moran-3623-083-144-022,Pedro Moran 3623,"https://www.google.com/maps/@-34.59868714870487,-58.50589364911914,3a,75y,316.98h,90t/data=!3m6!1e1!3m4!1sNfSuy-hucFntXdJ5Id3ixQ!2e0!7i16384!8i8192",-34.59856903,-58.50602758,,done,2026-07-28T01:59:37.499Z,
gral-cesar-diaz-5342-091-099-005,Gral. Cesar Diaz 5342,"https://www.google.com/maps/@-34.63180741440004,-58.50248015273986,3a,75y,133.5h,90t/data=!3m6!1e1!3m4!1sTvJnfvd4K6kJkoJBr90CKw!2e0!7i16384!8i8192",-34.63194376,-58.50230551,,done,2026-07-28T01:59:39.134Z,
segurola-av-4411-083-013-012,Segurola Av. 4411,"https://www.google.com/maps/@-34.59997860665592,-58.51868605513787,3a,75y,329.87h,90t/data=!3m6!1e1!3m4!1sm11W-z4jLnyfTIqu_l6i4A!2e0!7i16384!8i8192",-34.59979864,-58.51881297,,done,2026-07-28T01:59:41.118Z,
saladillo-3005-076-009-039,Saladillo 3005,"https://www.google.com/maps/@-34.67089196287507,-58.50414035247309,3a,75y,226.75h,90t/data=!3m6!1e1!3m4!1smOiHNU60k6IXb-QOBG4iEQ!2e0!7i16384!8i8192",-34.67099168,-58.50426925,,done,2026-07-28T01:59:42.496Z,
holmberg-1575-049-081-012,Holmberg 1575,"https://www.google.com/maps/@-34.57770259462445,-58.46954185989127,3a,75y,61.42h,90t/data=!3m6!1e1!3m4!1sshTXKdFLYzgLogJ6oigjww!2e0!7i16384!8i8192",-34.57760001,-58.46931313,,done,2026-07-28T01:59:44.550Z,
belen-571-077-063-011,Belen 571,"https://www.google.com/maps/@-34.63068500722737,-58.48992646954937,3a,75y,60.16h,90t/data=!3m6!1e1!3m4!1sryguClAU3bZVYtobODzpfw!2e0!7i16384!8i8192",-34.63060406,-58.48975499,,done,2026-07-28T01:59:47.157Z,
